material,lat (AA),rS_A (AA),rP_A (AA),rS_B (AA),rP_B (AA),Z_A (e),Z_B (e),HOMO_A (eV),LUMO_A (eV),EA_A (eV),IP_A (eV),EN_A (eV),HOMO_B (eV),LUMO_B (eV),EA_B (eV),IP_B (eV),EN_B (eV)
SmGaO3,3.80326362,1.95760,2.71750,1.00870,1.37830,62,31,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-2.447267344605,-2.447267428616,-0.221448418066,5.403241923784,2.590896752859
SmGeO3,3.83396173,1.95760,2.71750,0.92390,1.18940,62,32,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-3.864142063585,-3.864142196235,-0.978668998444,7.285215454342,3.153273227949
SmZrO3,4.09679974,1.95760,2.71750,1.67180,2.26450,62,40,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-3.230129340890,-3.230129451775,-0.047328544585,7.150603804508,3.551637629961
SmNbO3,3.97934095,1.95760,2.71750,1.58200,2.11090,62,41,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.395561840699,-4.395561991591,-0.969575749518,7.291456922287,3.160940586385
SmMoO3,3.91163064,1.95760,2.71750,1.55920,2.24600,62,42,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.405289070280,-4.405289221506,-1.713307224028,6.693232569522,2.489962672747
SmTcO3,3.87856888,1.95760,2.71750,1.58880,2.13150,62,43,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-3.015504540133,-3.015504643650,-1.275831727848,7.207933304014,2.966050788083
SmRuO3,3.86809702,1.95760,2.71750,1.55180,2.19700,62,44,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-3.663439802229,-2.821777985343,-0.586474863883,8.167782092633,3.790653614375
SmRhO3,3.87849452,1.95760,2.71750,1.51700,2.24450,62,45,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.324078823778,-2.720936056224,-0.649048902331,9.152288883026,4.251619990348
SmPdO3,3.92352308,1.95760,2.71750,1.48560,2.29200,62,46,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-5.018246293882,-2.610572297189,-0.200021161260,10.166984187162,4.983481512951
SmAgO3,3.98701774,1.95760,2.71750,1.35140,1.94410,62,47,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.216907058393,-4.216907203152,-1.521159375706,7.251049684650,2.864945154472
SmCdO3,4.06291113,1.95760,2.71750,1.24890,1.89950,62,48,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-6.023736420579,-0.948499811712,1.046403819836,9.367805294123,5.207104556979
SmSnO3,4.07891851,1.95760,2.71750,1.07110,1.37380,62,50,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-3.693967270914,-3.693967397722,-1.084211366527,6.773509406815,2.844649020144
SmSbO3,4.18347046,1.95760,2.71750,1.00720,1.25160,62,51,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.963183376254,-4.963183546631,-1.964510398835,8.359173003941,3.197331302553
SmTaO3,3.97756436,1.95760,2.71750,1.47300,2.08400,62,73,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-3.410813983109,-3.410814100196,-0.207862642233,7.364063701622,3.578100529695
SmWO3,3.92234380,1.95760,2.71750,1.41610,2.11260,62,74,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.437043328913,-4.437043481229,-0.922676234942,8.672459941188,3.874891853123
SmPtO3,3.97272239,1.95760,2.71750,1.33610,1.80090,62,78,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-5.316148581053,-4.051110054601,-1.310324277513,10.114267892650,4.401971807568
SmPbO3,4.24791329,1.95760,2.71750,1.04520,1.42350,62,82,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-3.503690269109,-3.503690389384,-0.958997386626,6.476888103509,2.758945358442
SmBiO3,4.32710026,1.95760,2.71750,0.99410,1.31290,62,83,-2.136207658001,-2.136207731334,0.614261300640,6.052163209152,3.333212254896,-4.706546707306,-4.706546868874,-1.846753393810,7.964551439414,3.058899022802
